Date,Price,Vol.,weekday,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DGS10,WTI-oil,FTSE-F,HSI-F,Gold-F,NZD,FCHI,DGS5,Brent,DBAA,NYSE,CTB6M,CTB1Y,XAU,S&P-F,AUD,AMZN,RUSSELL-F,CNY,DTB3,MSFT,Name,DTB4WK,silver-F,CAD,DAX-F,DTB6,DAAA,DJI-F,XAG,HSI,XOM,EUR,WFC,Dollar Index-F,DJI,GE,CTB3M,copper-F,RUT,Dollar Index,JPM,GAS-F,JPY,wheat-F,GBP,GSPC,SSEC,Nikkei-F,CHF,oil,KOSPI-F,AAPL,GDAXI,CAC-F,NASDAQ-F,JNJ,FTSE,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6
2010-02-17,2226.29,-0.008656127,2,-0.006878677,-0.000962623,0.000820685,0.012916546,-0.429804553,-2.384815055,-5.623688505,-6.814310051,2250.643513,2284.599206,2331.154718,2383.433167,4.18,0.023578695,0.0025,0.0023,0.0006,0.0034,-0.0027,4.29,0.0195,6,0.0057,5.47,5.36,-0.0005,0.0012,0.0048,0.0008,0.0095,0.0003,5.3,0.0027,IXIC,5.28,-0.0101,0.0064,-0.0081,5.27,4.94,0.0026,-0.0111,,0.021,0.0063,0.0087,0.0058,0.0034,-0.0019,5.53,0.0078,0.0111,0.006,0.0033,-0.0011,0.0048,-0.0096,0.0068,0.0018,0.0043,0.0031,0.0028,0.023,0.0087,0.0085,-0.0067,-0.0029,-0.0014,-0.0074,0.0034,-1.1,-1.12,-1.09,0.02,-0.01,1.06,1.82,0.73,0.7,0.72
2010-02-18,2241.71,-0.116887894,3,-0.000962623,0.000820685,0.012916546,-0.010045172,0.335240039,-2.207380328,-5.351578663,-6.25480914,2256.055405,2290.737017,2335.43491,2385.012496,4.09,0.023395394,-0.0029,-0.004,-0.0036,-0.0017,-0.0065,4.23,0.0116,5.92,-0.0046,5.48,5.37,-0.0013,-0.0018,-0.0011,0.0218,-0.0017,-0.0035,5.32,-0.0031,IXIC,5.28,-0.0116,-0.0018,0.0041,5.28,4.85,-0.0047,-0.0087,-0.0055,0.0028,0.0076,-0.006,0.0048,-0.0049,0.0013,5.56,-0.0057,-0.0019,0.0045,-0.0124,-0.01,-0.0049,-0.0065,0.0036,-0.0016,-0.0055,0.0098,0.0059,0.0245,0.0006,0.0012,0.0035,-0.0068,0.0024,-0.0125,-0.0046,-1.19,-1.23,-1.19,0.04,0,1.07,1.83,0.64,0.6,0.64
2010-02-19,2243.87,0.178788222,4,0.000820685,0.012916546,-0.010045172,0.00075194,0.250641123,-3.545468223,-5.228368938,-5.497786819,2259.243272,2295.897756,2339.260417,2386.452722,4.12,0.006162189,0.0005,-0.0011,0.004,0.0021,-0.0012,4.27,0.0043,5.94,0.002,5.51,5.39,0.0026,0.0039,0.0008,0.0012,0.0046,0.0006,5.32,0.0012,IXIC,5.29,-0.0014,-0.0016,-0.0024,5.3,4.87,0.002,-0.0032,-0.0001,0.0097,-0.0041,-0.011,-0.0037,0.0011,-0.0088,5.56,0.0038,0.004,-0.0036,-0.004,0.0939,0.0025,0.0123,-0.0061,0.0038,0.0004,0.0022,-0.0002,0.0058,0.0039,0.0192,-0.0024,-0.0013,0.0055,-0.0035,0.0012,-1.17,-1.2,-1.18,0.03,0.01,1.07,1.82,0.64,0.62,0.65
2010-02-22,2242.03,-0.180402336,0,0.012916546,-0.010045172,0.00075194,-0.001804974,-1.387245609,-3.866718692,-5.087608638,-6.402688486,2262.659555,2301.374362,2343.153903,2387.885714,4.12,0.006075635,0.0171,0.016,0.0094,-0.0101,0.0067,4.26,0.0127,5.96,0.0102,5.52,5.37,0.0091,0.0145,-0.0082,0.0133,0.0134,-0.0014,5.33,0.0146,IXIC,5.27,0.0217,-0.0032,0.0089,5.31,4.88,0.0085,0.0196,0.0195,0.006,-0.0056,0.0029,-0.005,0.0085,0.012,5.56,0.0116,0.0142,-0.0051,0.0081,-0.0089,-0.0046,-0.031,-0.003,0.0145,0.012,0.0011,-0.0062,0.0132,0.0024,0.0218,0.0088,0.0065,0.0214,0.0001,0.0172,-1.15,-1.21,-1.19,0.06,0.04,1.08,1.84,0.65,0.63,0.69
2010-02-23,2213.44,0.085538895,1,-0.010045172,0.00075194,-0.001804974,-0.015530641,-2.952924206,-5.436027137,-6.920492344,-8.355277322,2267.243901,2307.621137,2347.281409,2389.351601,4.2,0.002236858,0,0.0086,0.0036,-0.001,0.0132,4.38,-0.0007,6.02,0.0071,5.56,5.44,0.0027,0.0063,-0.0044,-0.0009,0.0077,0.0001,5.34,0.0022,IXIC,5.29,0.0009,-0.0004,0.0101,5.35,4.93,0.0063,0.0015,0.0097,0.0084,-0.0016,0.0158,-0.0002,0.0062,0.0178,5.58,0.0017,0.0083,-0.0002,0.0035,0.0154,0.0009,-0.0088,-0.0021,0.0063,0.0113,0.0178,-0.001,0.0034,0.0074,0.0088,0.0103,0.0131,0.0076,-0.0118,,-1.09,-1.14,-1.15,0.05,0.06,1.09,1.82,0.67,0.68,0.73
2010-02-24,2235.9,-0.042539866,2,0.00075194,-0.001804974,-0.015530641,-0.00316557,-1.963449498,-5.216303864,-6.412064845,-6.78934116,2279.200323,2317.534941,2352.744324,2391.119556,4.25,0.01194668,0.0008,-0.0133,-0.0037,0.0032,0.0021,4.44,0.0134,6.01,0.0053,5.61,5.44,-0.0011,0.0064,0.0028,0.0108,0.0019,0.0014,5.34,0.0094,IXIC,5.29,0.0003,0.0017,0.0001,5.34,4.95,0.0069,0.0035,-0.014,0.0179,0.0009,-0.0048,0.0009,0.0072,0.0084,5.61,-0.0022,0.004,0.0009,-0.0012,0.0083,0.0037,-0.0178,0.0018,0.0067,-0.0059,-0.0198,0.0001,0.0099,-0.0111,0.0126,0.0007,0.002,0.0079,0.007,0.0007,-1.04,-1.09,-1.09,0.05,0.05,1.06,1.76,0.67,0.67,0.72
2010-02-25,2234.22,-0.091212913,3,-0.001804974,-0.015530641,-0.00316557,4.82E-05,-2.534124966,-5.667817907,-6.568030511,-6.806929144,2288.822617,2326.128092,2357.51348,2392.679552,4.23,0.007730326,0.0024,0.0186,-0.0005,0.0098,-0.0044,4.39,0.0018,6.03,-0.0089,5.59,5.39,0.0012,-0.0137,0.009,-0.0272,-0.0131,0.0002,5.31,-0.0215,IXIC,5.28,-0.0055,0.004,-0.0065,5.33,4.96,-0.0111,-0.0077,0.0205,-0.0075,0.0046,-0.0043,0.0057,-0.0109,-0.0214,5.58,-0.0112,-0.0127,0.0054,-0.0009,0.0088,0.0072,-0.0139,0.0102,-0.0135,0.0012,0.0104,0.0076,0.002,0.0129,-0.0262,-0.0068,-0.0047,-0.0219,0.0034,0.0018,-1.05,-1.08,-1.1,0.03,0.05,1.07,1.8,0.7,0.72,0.75
2010-02-26,2238.26,0.039788161,4,-0.015530641,-0.00316557,4.82E-05,-0.005073485,-3.786618523,-5.465311742,-5.734056039,-6.549540108,2300.956532,2335.802628,2362.545867,2394.27211,4.19,-0.016697819,0.0067,0.0071,0.0115,-0.006,0.0008,4.36,-0.0098,6.02,0.0085,5.55,5.35,0.0091,0.0109,-0.0085,0.0095,0.0097,-0.0022,5.3,0.0141,IXIC,5.28,0.0399,-0.0018,0.0017,5.28,4.97,0.0052,0.0399,0.0031,-0.0088,-0.0013,0.0027,-0.0014,0.0054,0.0162,5.57,0.0127,0.0104,-0.0014,0.0068,-0.0246,-0.0072,0.0179,0.0003,0.011,-0.0134,0.0005,-0.0027,-0.0182,-0.0011,0.0219,0.0015,0.0007,0.0158,-0.009,0.0068,-1.09,-1.11,-1.09,0.02,0,1.05,1.83,0.74,0.72,0.74
2010-03-01,2273.57,-0.134899902,0,-0.00316557,4.82E-05,-0.005073485,-0.014632364,-2.514353339,-3.752418286,-5.085998163,-5.439701209,2314.889095,2346.070274,2367.618759,2395.840071,4.34,-0.005699418,0.0022,0.007,0.0016,-0.0028,0.0059,4.49,-0.0051,6.16,-0.0036,5.57,5.39,0.0016,-0.003,-0.0014,-0.0032,-0.0008,0.0009,5.3,0.0018,IXIC,5.27,0.0044,0.0005,0.0072,5.3,5.1,-0.0052,0.0018,0.0095,-0.0056,0.0042,-0.0233,0.0026,-0.0051,-0.0032,5.57,0.0096,-0.0028,0.0025,-0.0207,-0.0274,-0.002,0.0042,0.0019,-0.0028,0.0088,0.0131,0.002,-0.0046,0.0032,0.0079,0.0066,0.0059,-0.0018,-0.0079,0.0018,-0.93,-0.96,-0.96,0.03,0.03,1.06,1.82,0.86,0.86,0.89
2010-03-02,2280.79,0.141865659,1,4.82E-05,-0.005073485,-0.014632364,-0.002512638,-2.558658168,-4.088292312,-5.566734569,-5.388498729,2324.071116,2353.701881,2371.457484,2397.068916,4.34,-0.006646154,-0.001,-0.016,0.0034,-0.0012,0.0047,4.46,-0.004,6.22,-0.0003,5.58,5.37,0.003,0.0068,-0.0014,0.011,-0.0038,0.0009,5.3,0.0171,IXIC,5.28,0.0407,-0.0007,0.0005,5.31,5.16,-0.0012,0.0284,-0.0182,-0.0121,-0.0022,-0.0002,-0.0007,-0.0011,0.0021,5.57,0.0109,-0.0018,-0.0007,0.0034,0.0318,0.0055,-0.0228,-0.0015,0.0069,-0.0124,0.0014,-0.0036,-0.0065,0.0014,0.0077,0.0019,0.0153,0.0164,-0.0298,-0.0006,-0.94,-0.96,-0.97,0.02,0.03,1.06,1.88,0.91,0.92,0.94
2010-03-03,2280.68,0.158539127,2,-0.005073485,-0.014632364,-0.002512638,-0.003618607,-3.318001653,-4.537711011,-4.922543314,-4.890823867,2333.689142,2361.376816,2375.158198,2398.237548,4.26,0.010195201,-0.0059,-0.0197,0.0007,0.0007,-0.0038,4.38,0.0081,6.15,0.001,5.52,5.35,-0.0004,-0.0004,0,-0.0057,0.0035,-0.0015,5.28,-0.0013,IXIC,5.27,0.0008,0.0005,-0.0057,5.26,5.09,0.0008,0.0006,-0.0205,0.0151,0.0004,0.0007,-0.0019,0.0008,0.0075,5.55,0.0039,0.0051,-0.0019,0.0023,-0.0267,-0.0032,0.0403,0.0008,-0.0001,-0.01,-0.0068,0.0038,0.0107,-0.0076,0.0028,-0.0065,-0.0117,-0.0023,-0.0087,-0.0065,-1.01,-1.02,-1,0.01,-0.01,1.06,1.89,0.89,0.87,0.88
2010-03-04,2292.31,-0.087824351,3,-0.014632364,-0.002512638,-0.003618607,-0.007744971,-3.215169351,-4.138787595,-4.383897623,-4.58964946,2345.468951,2369.871218,2379.014451,2399.419031,4.3,0.012972292,-0.006,-0.0019,-0.0068,0.002,-0.0094,4.42,0.008,6.17,-0.0053,5.53,5.36,-0.0015,-0.008,0.0033,-0.0081,-0.0104,-0.001,5.29,-0.011,IXIC,5.28,0.008,0.0007,-0.0074,5.27,5.11,-0.0082,0.0136,-0.0001,0.0194,0.0004,0.0059,0.0015,-0.0084,-0.023,5.56,0.0093,-0.0115,0.0014,-0.0104,0.0112,-0.0036,-0.0138,-0.0011,-0.0077,0.0043,-0.0019,-0.002,0.0127,-0.0041,-0.0146,-0.0071,-0.0097,-0.011,0.0094,-0.0063,-0.98,-0.99,-0.97,0.01,-0.01,1.06,1.87,0.9,0.88,0.89
2010-03-05,2326.35,0.098416565,4,-0.002512638,-0.003618607,-0.007744971,-0.004015267,-1.74476065,-2.024081772,-2.871660411,-4.246911954,2357.282051,2378.035557,2382.553408,2400.495504,4.28,-0.020478658,-0.0045,-0.0129,-0.0036,0.0024,-0.001,4.42,-0.017,6.12,-0.0059,5.54,5.37,-0.0052,-0.0076,0.0047,-0.0189,-0.0154,0.0023,5.29,-0.0045,IXIC,5.26,-0.0053,0.0028,0.0009,5.28,5.05,-0.0053,-0.0055,-0.0136,-0.0168,0.0024,-0.0119,0.0022,-0.0052,-0.0025,5.56,-0.0027,-0.0128,0.0022,-0.0042,-0.0252,0.0054,-0.0013,-0.0022,-0.0076,-0.0082,-0.0162,0.0023,-0.0199,-0.0145,-0.005,0.0014,-0.0011,-0.0109,-0.0032,-0.0044,-0.98,-1.01,-1,0.03,0.02,1.07,1.84,0.84,0.83,0.86
2010-03-08,2332.21,-0.155089019,0,-0.003618607,-0.007744971,-0.004015267,0.000337886,-1.269997164,-2.637972781,-3.000798549,-4.292497158,2364.15584,2383.476141,2384.847425,2401.240685,4.21,-0.017454545,-0.0154,-0.0104,-0.0045,0.0042,-0.011,4.36,-0.0153,6.07,-0.0127,5.55,5.36,-0.0033,-0.0115,0.0049,-0.0206,-0.0118,0.0032,5.29,-0.0067,IXIC,5.27,-0.0023,0.0028,-0.0083,5.28,5,-0.0103,-0.0044,-0.0103,-0.0336,0.0001,-0.0231,0.0004,-0.0102,-0.0147,5.56,-0.0156,-0.0129,0.0002,-0.0255,-0.0487,0.0002,-0.0284,-0.0015,-0.0116,-0.0007,0.005,-0.0001,-0.0184,,-0.0112,-0.0086,-0.0112,-0.0107,-0.0029,-0.0157,-1.06,-1.08,-1.07,0.02,0.01,1.07,1.86,0.79,0.78,0.8
2010-03-09,2340.68,0.018294235,1,-0.007744971,-0.004015267,0.000337886,0.002307162,-1.569799959,-3.087063811,-2.904147775,-3.721680186,2371.254916,2388.872577,2386.995891,2401.934461,4.19,-0.008055789,-0.0032,-0.0189,-0.0013,0.0013,0.0012,4.36,-0.0069,6.03,-0.0017,5.56,5.37,-0.0028,0.0056,0.0018,0.0156,-0.0019,0.003,5.29,0.0094,IXIC,5.28,-0.0015,0.0016,0.004,5.29,4.95,0.0006,-0.0026,-0.0158,0.0008,0.0037,0.0002,0.0036,0.0007,0.0083,5.56,0.0017,-0.0024,0.0034,0.0021,0.009,0.004,-0.0172,0.0009,0.0058,-0.0034,-0.0156,0.0016,-0.0082,-0.0094,0.0094,0.0046,0.0011,0.0116,-0.0024,-0.0023,-1.09,-1.1,-1.1,0.01,0.01,1.08,1.84,0.74,0.74,0.75
2010-03-10,2358.95,0.150739918,2,-0.004015267,0.000337886,0.002307162,-0.006644211,-1.261568212,-1.659607464,-1.626799446,-3.195160887,2378.049342,2393.94548,2388.886336,2402.550083,4.16,0.004347301,-0.0125,-0.0087,-0.0012,0.006,-0.0126,4.31,0.0047,6.03,0.0005,5.52,5.36,0.0007,-0.0011,0.0028,-0.0011,0.0004,0.0028,5.28,-0.0059,IXIC,5.28,-0.0034,-0.0005,-0.0103,5.26,4.97,0.0028,-0.0005,-0.009,0.0155,0.0032,0.0014,0.0031,0.003,0.0091,5.54,-0.0122,0.0025,0.0031,0.0058,0.0025,0.0016,-0.0172,-0.0016,-0.0011,-0.0201,0.0023,0.0001,0.0045,0,-0.001,-0.0103,-0.0128,-0.0069,0.0098,-0.0124,-1.12,-1.12,-1.1,0,-0.02,1.06,1.87,0.77,0.75,0.75
2010-03-11,2368.46,0.060103002,3,0.000337886,0.002307162,-0.006644211,-0.004637749,-0.954300626,-1.207553151,-1.420140016,-3.487704,2382.29364,2397.629215,2390.108227,2402.988275,4.09,-0.018257261,0.0089,0.001,-0.0009,0.0051,0.0152,4.21,-0.0131,5.98,0,5.52,5.33,-0.0013,0,0.0017,0.0052,-0.0057,0.0011,5.28,0.0022,IXIC,5.28,0.004,0.002,0.0097,5.26,4.92,0.0014,0.0004,0.0001,0.0051,-0.0005,-0.0011,0.0005,0.0015,0.0125,5.54,-0.0049,-0.0051,0.0003,-0.0015,-0.0662,0.007,0.0043,0.0036,0.0003,0.0031,0.0023,-0.0006,-0.0187,-0.006,-0.0012,0.0091,0.0151,0.0015,-0.0052,0.0041,-1.19,-1.19,-1.17,0,-0.02,1.06,1.89,0.72,0.7,0.7
2010-03-12,2367.66,0.033444059,4,0.002307162,-0.006644211,-0.004637749,-0.000915828,-0.284281148,-1.146910606,-2.546583084,-3.670251071,2385.367782,2400.699659,2390.991828,2403.335293,4,0.017000241,0.0071,0.005,-0.0047,0.0023,0.0072,4.12,0.016,5.92,-0.0025,5.54,5.35,-0.0053,-0.0072,0.0024,-0.0149,-0.0041,-0.001,5.28,-0.0117,IXIC,5.25,-0.0033,-0.0001,0.0042,5.27,4.85,-0.0055,-0.004,0.0032,0.017,-0.0018,-0.0171,-0.0003,-0.0054,-0.0122,5.55,0.0045,-0.0068,-0.0004,-0.0134,0.0655,0.0024,-0.0324,0.0022,-0.007,-0.0049,-0.0028,0.0019,0.0178,0.0099,-0.009,0.0049,0.0071,-0.0115,-0.0006,0.008,-1.25,-1.28,-1.27,0.03,0.02,1.07,1.92,0.65,0.64,0.67
2010-03-15,2362.21,-0.0779779,0,-0.006644211,-0.004637749,-0.000915828,0.007104923,-1.385572347,-1.753065265,-3.061379426,-4.208451778,2389.302845,2404.177518,2391.944148,2403.693839,4.02,0.012204052,-0.0041,-0.0198,-0.0051,0.0068,-0.0069,4.1,0.0097,5.95,-0.002,5.53,5.35,-0.006,-0.0042,0.0045,-0.016,-0.0072,0.0033,5.3,-0.0123,IXIC,5.28,-0.0183,0.004,-0.0112,5.27,4.89,-0.0045,-0.0168,-0.0181,0.0049,0.0046,-0.0129,0.0047,-0.0045,-0.0103,5.57,-0.0179,-0.0065,0.0047,-0.0056,0.0191,0.0062,-0.0019,0.0029,-0.0042,-0.0025,0.0017,0.0037,0.012,-0.0053,0.0053,-0.011,-0.007,-0.0085,0.0005,-0.0036,-1.26,-1.28,-1.25,0.02,-0.01,1.06,1.93,0.68,0.65,0.67
2010-03-16,2378.01,-0.011864844,1,-0.004637749,-0.000915828,0.007104923,-0.008762628,-1.541461718,-1.355628472,-2.186199181,-5.064155282,2395.323477,2408.595151,2393.157786,2404.110762,4.09,-0.009908168,-0.0017,0,-0.0031,-0.0015,0.0006,4.16,-0.0104,5.99,0.0085,5.53,5.3,-0.0027,0.0088,-0.0003,0.019,-0.0002,0.003,5.29,0.0071,IXIC,5.27,-0.0204,-0.0004,-0.0009,5.27,4.94,0.0116,-0.0191,-0.0001,-0.002,0.0003,0.0047,0.0002,0.0116,0.0148,5.56,-0.0084,0.0009,0.0003,0.0047,0.0574,0.0052,0.0387,-0.0028,0.009,-0.0059,0.0039,-0.0006,-0.0106,-0.0039,-0.0173,-0.0001,0.0005,0.0086,0.024,-0.0013,-1.18,-1.2,-1.18,0.02,0,1.05,1.9,0.72,0.7,0.72
2010-03-17,2389.09,0.068809616,2,-0.000915828,0.007104923,-0.008762628,-0.008214505,-0.403124948,-0.369897746,-1.958297939,-5.032416554,2399.170916,2411.814641,2393.776063,2404.373081,4.05,0.014713095,0.0059,0.0045,0.0037,-0.0035,0.0075,4.15,0.0129,5.95,-0.0034,5.5,5.33,0.0041,-0.0053,-0.0028,0.0827,-0.0022,0.0008,5.28,0.0034,IXIC,5.27,0.0008,0.0017,0.0041,5.24,4.88,-0.0045,0.0019,0.0061,0.0028,-0.0058,-0.0066,-0.005,-0.0043,0.0062,5.54,-0.0082,-0.0021,-0.0051,-0.0021,0.0047,-0.0055,0.0096,-0.0027,-0.0053,0.0023,-0.0012,-0.0016,0.0156,-0.0012,-0.048,0.0037,0.0074,-0.0055,-0.0094,0.0047,-1.22,-1.23,-1.19,0.01,-0.03,1.07,1.9,0.71,0.67,0.68
2010-03-18,2391.28,-0.500816514,3,0.007104923,-0.008762628,-0.008214505,0.006870216,-0.255692602,-0.470327731,-2.557812596,-3.62638337,2401.41112,2414.206708,2393.967331,2404.52668,4.2,0.02591195,-0.0032,-0.0045,-0.0031,0.0005,-0.0072,4.3,0.0233,6.04,-0.003,5.52,5.37,0.0001,-0.0034,-0.0022,0.0055,-0.0061,-0.0036,5.27,-0.0026,IXIC,5.28,-0.0073,0.0001,-0.0079,5.26,5,-0.0026,-0.0078,-0.0049,0.0174,-0.0008,0.0011,-0.0004,-0.0019,0.0035,5.54,0.0146,-0.0031,-0.0005,0.0061,0.0355,-0.0054,-0.0203,-0.0005,-0.0025,0.0058,-0.012,-0.004,0.0259,-0.0061,-0.0073,-0.0079,-0.0074,-0.0022,0.0043,-0.0043,-1.08,-1.07,-1.06,-0.01,-0.02,1.04,1.84,0.78,0.77,0.76
2010-03-19,2374.41,0.806340421,4,-0.008762628,-0.008214505,0.006870216,0.000563108,-0.865088743,-2.268751569,-3.395623039,-4.261907738,2403.66248,2416.620046,2394.077018,2404.659812,4.08,-0.022981443,-0.0155,-0.025,-0.0019,0.0114,-0.0126,4.24,-0.0201,5.9,-0.0111,5.52,5.36,-0.0054,-0.0139,0.0116,-0.0264,-0.0069,0.0019,5.27,-0.0263,IXIC,5.27,-0.0187,0.0052,-0.0158,5.26,4.83,-0.0099,-0.0242,-0.0247,-0.0125,0.0043,-0.0133,0.003,-0.0098,-0.011,5.53,-0.0166,-0.014,0.0028,-0.0113,-0.0324,0,-0.0188,0.0052,-0.0138,-0.0089,-0.0247,0.0029,-0.0231,-0.0214,-0.0155,-0.0136,-0.0128,-0.0218,0.006,-0.0136,-1.19,-1.19,-1.18,0,-0.01,1.07,1.82,0.64,0.63,0.63
2010-03-22,2395.4,0.032740031,0,-0.008214505,0.006870216,0.000563108,0.000951932,-0.372656341,-1.699352842,-2.862542022,-4.195879711,2410.163031,2421.063208,2394.879754,2404.96383,4.05,-0.005256724,-0.0049,-0.0087,-0.0151,0.0099,-0.0122,4.24,-0.0076,5.82,-0.0043,5.54,5.38,-0.0102,-0.0029,0.0157,-0.0149,-0.0099,0.0049,5.27,0.0013,IXIC,5.28,-0.0259,0.007,-0.0123,5.27,4.76,0.0017,-0.0178,-0.0034,-0.0058,0.001,-0.0097,0.0045,0.002,-0.0089,5.54,-0.0248,-0.0053,0.0044,-0.0049,-0.0281,0.0073,-0.0203,0.0048,-0.0027,0,0.0048,0.0038,-0.0053,0.0147,-0.0043,-0.0126,-0.0123,-0.0025,0.0081,-0.0043,-1.23,-1.22,-1.22,-0.01,-0.01,1.06,1.77,0.55,0.55,0.54
2010-03-23,2415.24,-0.006393905,1,0.006870216,0.000563108,0.000951932,-0.003838859,0.188742642,-0.654831438,-3.57784467,-3.568220202,2413.443704,2423.764599,2394.858519,2405.059949,3.97,0.015518312,0.0006,0.012,0.0047,-0.0068,0.0029,4.18,0.0067,5.74,0.0039,5.53,5.37,0.0025,0.0017,-0.0102,0.0111,0.0116,-0.0009,5.28,-0.0072,IXIC,5.27,0.0195,-0.005,-0.0007,5.27,4.66,0.0029,0.0181,0.0082,0.0296,0.0018,0.0004,0.0022,0.0028,-0.0013,5.55,0.0208,0.0109,0.0023,0.0067,-0.0015,0.008,-0.0547,0.0012,0.0015,0.0046,0.0167,0.0023,0.0151,0.0058,0.0032,-0.0014,0.0029,0.0006,-0.0398,0.0007,-1.3,-1.31,-1.3,0.01,0,1.08,1.77,0.47,0.46,0.47
2010-03-24,2398.76,-0.110388333,2,0.000563108,0.000951932,-0.003838859,-0.002625804,0.033361691,-1.561467656,-4.64802897,-4.775968909,2413.044527,2424.661925,2394.026622,2404.957637,3.96,0.004739928,-0.001,0.0119,0.0279,0.0024,0.0015,4.18,0.0089,5.76,0.0057,5.54,5.37,0.0073,0.0093,0.0091,0.0309,0.0134,-0.0034,5.28,0.0231,IXIC,5.26,0.0104,0.0021,0.0042,5.28,4.68,0.0045,0.0081,0.0141,-0.012,-0.0036,0.0081,-0.0014,0.005,-0.0089,5.52,0.0132,0.0136,-0.0015,0.0057,0.0586,0.0123,-0.0119,-0.0044,0.0099,0.0184,-0.0068,0.0013,0.0061,-0.0032,0.0135,0.0039,0.0013,0.0178,0.0045,0.0002,-1.3,-1.32,-1.32,0.02,0.02,1.08,1.8,0.48,0.48,0.5
2010-03-25,2397.41,0.122959314,3,0.000951932,-0.003838859,-0.002625804,0.005308679,-0.215185342,-2.308021434,-3.379331469,-5.246329269,2416.218867,2427.388443,2393.833423,2405.019925,4.01,0.013399065,0.0038,0.0166,-0.0124,0.0044,0.0205,4.24,0.0159,5.79,-0.009,5.56,5.4,-0.0138,-0.0067,0.0072,0.0008,-0.0121,0.0032,5.28,-0.0209,IXIC,5.27,-0.0241,0.0014,0.0171,5.29,4.74,-0.0071,-0.0314,0.0141,0.0031,0.01,-0.0144,0.009,-0.0067,0.0061,5.51,-0.0068,-0.0129,0.0088,-0.011,-0.0649,-0.0055,-0.0101,0.0114,-0.0064,-0.002,0.0094,0.0094,0.0166,0.0114,-0.0066,0.017,0.0203,-0.0025,0.0056,0.0021,-1.26,-1.27,-1.28,0.01,0.02,1.05,1.78,0.5,0.51,0.52
2010-03-26,2395.13,0.198879837,4,-0.003838859,-0.002625804,0.005308679,-0.001922933,-1.41591172,-2.552616697,-3.426460923,-5.066291445,2420.398615,2430.544069,2393.68744,2405.096407,3.86,-0.008149448,-0.0026,-0.0062,0.0033,0.0019,-0.0135,4.09,-0.0086,5.69,0.002,5.55,5.37,0.0038,-0.0002,0.0052,-0.0076,0.0038,0.0023,5.28,-0.0376,IXIC,5.27,0.0059,0.0031,-0.005,5.28,4.62,0.0022,0.009,-0.0036,-0.0056,-0.0027,0.0211,-0.0046,0.0023,-0.0208,5.51,-0.0034,0.0072,-0.0046,0.006,-0.0238,-0.0049,-0.0529,-0.0031,-0.0002,-0.0026,-0.0015,-0.0035,-0.0107,-0.0114,0.0045,-0.0049,-0.0137,-0.004,0.0019,-0.0019,-1.41,-1.42,-1.42,0.01,0.01,1.07,1.83,0.41,0.41,0.42
2010-03-29,2404.36,-0.146991887,0,-0.002625804,0.005308679,-0.001922933,-0.01109268,-1.331659013,-2.499199105,-3.837524147,-2.715388008,2426.013863,2434.271866,2393.62856,2405.196571,3.91,0.012054308,0.0009,0.0443,0.0008,-0.0027,-0.0016,4.15,0.0109,5.72,0.001,5.57,5.38,0.0052,0.0027,-0.008,0.0026,0.0028,-0.0072,5.28,0.017,IXIC,5.28,0.01,0,0.0009,5.3,4.64,0.0006,0.0133,0.041,0.0015,0.0008,-0.0202,0.0001,0.0008,0.0627,5.51,0.0156,0.0002,0,-0.0075,0.0168,-0.0038,0.0036,-0.0053,0.0028,0.0213,0.0011,-0.007,0.0113,0.0012,0.0045,0.0013,-0.0017,0.0072,0.0077,0.0017,-1.37,-1.37,-1.39,0,0.02,1.08,1.81,0.42,0.44,0.44
2010-03-30,2410.69,-0.155092695,1,0.005308679,-0.001922933,-0.01109268,-0.002987512,-0.841984896,-3.759491548,-3.749885212,-2.469525393,2430.825832,2437.420483,2393.190542,2405.204979,3.86,0.022709577,0.0031,-0.0187,-0.0022,-0.0057,-0.0007,4.13,0.0206,5.7,0.0049,5.55,5.38,-0.0029,0.0041,-0.0017,-0.0092,0.0042,-0.0001,5.28,0.0039,IXIC,5.26,-0.0163,-0.0042,0.0007,5.28,4.62,0.0055,-0.0083,-0.0213,0.0157,0.0053,0.01,0.0028,0.0052,-0.0007,5.51,0.0098,0.0028,0.0027,0.0197,-0.0081,-0.0025,0.086,0.0018,0.004,-0.0011,0.0101,0.0046,0.0217,0.0054,0.0042,0.0008,0.0047,0.0004,0.0052,0.0019,-1.4,-1.42,-1.42,0.02,0.02,1.08,1.84,0.42,0.42,0.44
